threat-crank.py 0.2.1
I: searching for industries that match .* transport.*|.* rail.*|.* train.*|.* car.*|.* vehicle.*|.* road.*|.* automotiv.*|.* boat.*|.* tanker.*|.* plane.*|.* airport.*
I: using https://raw.githubusercontent.com/mitre/cti/ATT&CK-v13.1/ics-attack/ics-attack.json
OilRig;initial-access
initial-access;T0865
APT33;collection
collection;T0852
OilRig;persistence
persistence;T0859
OilRig;lateral-movement
lateral-movement;T0859
OilRig;execution
execution;T0853
APT33;initial-access
initial-access;T0865
OilRig;command-and-control
command-and-control;T0869
APT33;execution
execution;T0853
OilRig;initial-access
initial-access;T0817
